OBJECTID,OS_ID,PARK_ID,Name,Avg. Lat,Avg. Long,Station 1,Station 1 Dist,Station 2,Station 2 Dist,Station 3,Station 3 Dist,Station 4,Station 4 Dist,Station 5,Station 5 Dist
286,3060,,Leo M. Birmingham Parkway,42.35867212550005,-71.15332284499996,D32001,0.5628325636063068,A32045,0.987820297470028,D32028,1.1089587643418188,D32029,1.2237723023283587,A32005,1.3210701579883983
287,2166,,Rivermoor II,42.277746809000035,-71.17925752649995,C32087,1.3071960897732702,C32086,1.8963921596111568,C32085,2.332736549201047,C32059,3.636249020878756,C32046,4.3170084163745415
288,1014,,Rivermoor III,42.27805830200006,-71.17824877199996,C32087,1.2253155127630824,C32086,1.806698032917358,C32085,2.242652917881025,C32059,3.5468867544923084,C32046,4.2282429652354105
289,1015,,Parley Vale Preserve,42.31511929650003,-71.11302219399994,E32005,0.688280896514654,E32001,0.7023656854083027,D32041,0.7418764957665612,E32003,0.7834094622102332,D32052,1.0319509436898648
290,1016,,Condor Street Overlook,42.38370456150005,-71.04154950849997,D32023,0.8511774501803471,A32041,0.937458574488305,A32036,1.1552210918562291,A32051,1.2387949807381933,A32032,1.2885898230681452
291,3061,,Truman Parkway,42.25587621550005,-71.11519565099996,E32013,0.6128540911429674,C32104,0.7634437755829684,E32014,0.9667719804082214,C32106,1.3982027709362574,Z32999,2.1443435041820167
292,1017,,West Austin Rock,42.26315819300004,-71.12601117849997,E32013,0.7592256769300055,C32106,0.7832120393919321,C32104,0.8495021812854021,E32014,0.9583006418417982,C32079,1.895022724599339
293,3062,,Arborway Overpass Path,42.30158611600004,-71.11204926999997,E32010,0.19577246430469017,D32052,0.5800329820770727,D32040,0.6581235773725607,C32089,0.6947052871235152,E32001,0.8751101887011159
294,2167,,Franklin Park Zoo,42.30501073600007,-71.08998296799996,C32030,0.41886719621204554,C32027,0.5627706493675617,B32028,0.8112807551395691,C32037,0.8866871837776841,C32099,0.8967457989172858
295,348,348,Newland Street Park,42.33912088150004,-71.07596057349997,C32006,0.17194323820441781,A32009,0.25624357178469653,C32060,0.40708845698841134,C32056,0.4783659375265314,C32004,0.5037304491333338
296,331,331,Zero Quinn Way,42.28215353400006,-71.15738639249997,C32086,0.06994463851550294,C32085,0.5665429014214903,C32087,0.7185025983867735,C32059,1.7669477481918912,C32046,2.4507076532438488
297,114,114,Fenelon Street Playground,42.30318813000005,-71.07961326399996,C32037,0.10763457582051376,C32111,0.11575733557067207,C32030,0.4738099461684106,B32028,0.5359910428896025,B32029,0.8995734457739888
298,293,293,Stanley-Bellevue Park,42.311309885500066,-71.06791538399995,B32031,0.4478118977221316,B32029,0.4540469055350635,B32028,1.1392585561834818,C32033,1.1582021981675608,C32037,1.231582206262729
299,1018,,Allandale Woods ROW,42.29766986450005,-71.13384382199996,C32048,1.181928769503593,C32047,1.2798572424830568,C32059,1.280044949971564,C32046,1.3450939695148765,C32089,1.4812320523413993
300,291,291,St Helena's Park,42.34006191800003,-71.06694604949996,D32002,0.23298558707710007,C32093,0.2503755390013711,C32061,0.4134448971512923,C32035,0.5631273042176459,C32006,0.6094147164390281
301,1019,,Theresa Hynes Park,42.344328307500064,-71.15456860099997,D32033,0.5117892308905972,D32028,0.6234925996128435,D32029,0.6987295960476027,D32054,0.7958681902407824,B32035,1.0288090447293112
302,109,109,Ernst Chery Jr. Playground,42.27425927100006,-71.09909795549996,C32044,0.4450070436874682,Z32999,0.49322247476492964,C32050,0.5946167306561276,C32045,0.8374527022264685,C32092,1.4669705748769952
303,1020,,Millennium Park II,42.28297040900006,-71.18934161249996,C32087,2.223738890615018,C32086,2.643915447037391,C32085,2.9840146053795036,C32059,4.3563143632421175,C32046,5.056155747224082
304,3064,,North Point Park,42.36857711250005,-71.06887003349996,D32022,0.4684807824964356,A32025,0.4980766182932483,A32023,0.6125641082309919,D32021,0.7945062832339627,D32038,0.813593435598706
305,4051,,Bremen Street Park I,42.37533288900005,-71.03027364249996,A32032,0.2461468325561974,A32051,0.487323322597389,A32049,0.685882200972614,A32041,0.7341114165894821,A32044,0.8807646509696528
306,3065,,South Bank Park,42.367296715000066,-71.06162684699996,D32022,0.2802181239236908,A32025,0.2822848325286936,A32053,0.34047995192045993,D32021,0.5173769865243392,D32010,0.6767847927862602
307,4056,,Lincoln Street Green,42.35273134500005,-71.05748120099997,A32042,0.07923116593660004,A32010,0.1709256128135591,D32015,0.21790219044399212,A32026,0.41397372684753014,D32019,0.42975049177744035
308,4058,,Chinatown Park,42.35179829050006,-71.05909672999996,D32015,0.05394077116147329,A32042,0.24452064979329027,A32010,0.2954497901617633,D32019,0.3028475872375561,D32043,0.36145595054585616
309,4059,,Armenian Heritage Park,42.360893105500054,-71.05323270299996,D32057,0.16746598910336621,B32004,0.23552353204986975,D32010,0.3160745194758565,A32013,0.3166590396424518,D32009,0.3573170311230888
310,4061,,Endicott Triangle,42.36370417800006,-71.05740882949996,D32010,0.14853270733704887,A32053,0.19686950656629648,D32009,0.3651774238132849,D32057,0.3778863131842686,B32032,0.4736054086434414
311,4063,,Dewey Square Parks,42.35463364900005,-71.05240913699996,A32026,0.06365543964558497,D32008,0.31232458290780674,A32010,0.3760661026091484,C32036,0.3846047823096441,A32042,0.3903063548529486
312,2057,,Federal Reserve Bank Harborwalk,42.351856253500046,-71.05245839899996,A32010,0.2569290690334442,A32026,0.31697091944626815,A32042,0.35926490487289436,C32036,0.38235176739064025,C32034,0.5582651643633363
313,7090,,Tufts Wharf Harborwalk,42.35341453800004,-71.05153805899997,A32026,0.1934728428632358,C32036,0.2784447521088016,A32010,0.35785189723067334,A32042,0.41735535498415643,D32008,0.4198878797855696
314,7091,,Russia Wharf Harborwalk,42.35276321050006,-71.05203145449997,A32026,0.2309028627102912,A32010,0.2969306783214807,C32036,0.3211796648357459,A32042,0.37399367903516695,D32008,0.4987397407411019
315,4068,,North End Park,42.36267243200007,-71.05667304049996,D32010,0.0522436505648558,D32057,0.24823965542431442,D32009,0.26004211012539513,A32053,0.31825959864472736,B32032,0.4076661993177391
316,4069,,Wharf District Park,42.35727697450005,-71.05132888149998,D32008,0.053985035169484184,A32013,0.11930903125604175,A32026,0.32840784190636296,B32004,0.3590578639927398,D32057,0.4991274721542863
317,192,192,McGann Park,42.26418559250004,-71.12774285949996,C32106,0.8253449423341415,E32013,0.9234103916884524,C32104,0.9918489498757579,E32014,1.0891352100794836,C32079,1.855526049704662
318,16,016,Bay Village Garden,42.34913754400006,-71.06836146649997,D32048,0.23749638647085616,D32011,0.2809495685313595,D32042,0.30228115522675697,D32049,0.3375021310246193,D32007,0.3679503458056353
319,4070,,Bussey Brook Meadow II,42.29961928500006,-71.11574282149996,E32010,0.19011842592702857,C32089,0.3952028329064435,D32052,0.7138385289429015,C32048,0.8937239614978462,D32040,1.0168626317175409
320,2172,,Franklin Park II,42.30412288350004,-71.09119691499995,C32030,0.48779559564060304,C32027,0.6358411938595594,C32099,0.7877989379245098,B32028,0.94367114949555,C32037,0.9813505068095042
321,1021,,Brian Honan Park,42.34434003600006,-71.14023932399996,D32034,0.4469279430242829,D32054,0.5117054087533776,A32017,0.8215381981977394,D32028,0.972345933735927,D32035,1.0064374912466203
322,1022,,Allandale Woods II,42.29991383250004,-71.13413935299997,C32048,1.337001258706228,C32047,1.5205532813124847,C32059,1.5220808456509034,C32089,1.5547096559250426,C32046,1.5886678365488942
323,7104,,Mattahunt Woods II,42.27425864150004,-71.10465259049997,Z32999,0.7595312802262715,C32044,0.9023122484650017,C32050,1.0028307403736267,C32079,1.1281189030033638,C32045,1.1505714707875303
324,2073,,BPL Courtyard,42.34942457900007,-71.07791367399997,D32005,0.07055231743124285,D32046,0.12935520863280411,D32045,0.17086016700083415,C32003,0.18643411756473016,C32008,0.3735296953693594
325,2176,,Sharon's Park,42.321472658500056,-71.05517102749997,C32064,0.17924633402649406,C32013,0.35221253045666,C32090,0.858462068699384,C32052,1.0432263029333453,C32022,1.0936161794459882
326,1023,,Mattahunt Woods I,42.273461714000064,-71.10442702699996,Z32999,0.6921133738391488,C32044,0.8921506168315307,C32050,1.0200081393110738,C32045,1.0831388670807445,C32079,1.1865544528687197
327,20,020,Beethoven School Play Area,42.26387813850005,-71.15529218149996,C32087,1.6532579511708165,C32086,2.1059315399748844,C32085,2.498780676951529,C32104,2.706683663284455,E32013,2.8157932706083364
328,3,003,Algonquin Square,42.29774112800004,-71.07298623199998,C32110,0.7354552286624576,C32111,0.7451773395941437,E32009,0.8020302505142191,C32038,0.8286236574583717,C32037,0.8797469519624587
329,102,102,Robert G. Lawson Park,42.31589681900007,-71.09852385149995,E32004,0.024496403296104263,E32011,0.41757813712207675,C32102,0.43185503840786676,D32041,0.4966884556264037,B32027,0.5536476275100598
330,2178,,Hunt Playground II,42.27582773000006,-71.09683112099995,C32044,0.28915431716687573,C32050,0.342548005065716,Z32999,0.6507003057733891,C32045,0.918873369912275,C32092,1.2297137462692658
331,2077,,Golden Stairs Terrace Park II,42.36490271000005,-71.03389858649996,A32044,0.31841167877191756,A32050,0.4315246917665733,A32057,0.5344239925073524,A32049,0.6454933055428956,A32030,0.6528798002759627
332,138,138,Foley Square,42.26413578300006,-71.11808325499996,E32014,0.2952325863651273,C32106,0.45056266149712587,E32013,0.8891233301524525,C32104,1.0835516935783363,C32079,1.6332007754018667
333,340,340,Jones Square,42.25252405050006,-71.11375786549996,E32013,0.8666386555484258,C32104,0.9453943142852692,E32014,1.3392712411370729,C32106,1.7883052109969255,Z32999,2.3603476558264616
334,7116,,Schraffts Centre Harborwalk,42.38582200300007,-71.06907881049995,D32053,0.5224835424786695,D32036,0.5660983390797,D32060,0.720048108023684,A32022,0.762671184431287,D32037,0.922653249086384
335,1024,,Roslindale Wetlands Urban Wild I,42.29314187050005,-71.13225098099994,C32047,0.7695097443251676,C32046,0.8292784230026009,C32059,0.8401114832211047,C32048,0.9132830133946261,C32089,1.3780429127910039
336,315,315,Webster Square,42.25787662000005,-71.12073804899998,E32013,0.18621118070169068,C32104,0.39656509388202643,E32014,0.9015076681565318,C32106,1.1423034508182277,Z32999,2.3448208816594733
337,327,327,Wolf Square,42.31431232650007,-71.09135168549997,B32027,0.2918021346356686,C32102,0.4491456514821412,C32027,0.5068110249091023,E32004,0.6196122301231626,E32011,0.6937281700711697
338,329,329,Woodworth Square,42.255560376000034,-71.11253387099995,E32013,0.8352605427236469,C32104,0.9824846009411107,E32014,1.0141648742744755,C32106,1.4987612798098036,Z32999,2.0285400767607245
339,4074,,East Boston Memorial Park II,42.37056573350006,-71.02902117849996,A32044,0.4755528432243081,A32032,0.4996310300139173,A32049,0.5406855331016823,A32050,0.7164054783256671,A32031,0.8650423824416652
340,4016,,East Boston Memorial Park III,42.37234786850004,-71.03216512949996,A32032,0.20142114887599594,A32049,0.3435640794620087,A32044,0.5210837720555584,A32041,0.673065526606885,A32031,0.6750776536803378
341,4075,,Bremen Street Park II,42.37815877750006,-71.02591471199995,A32051,0.1958433132790742,A32032,0.7216184583697003,A32028,0.9987953127885257,A32041,1.1336701264454856,A32049,1.1591421173541832
342,38,038,Bussey Brook Meadow I,42.297078372000044,-71.11918027349998,C32089,0.2843981733531987,C32048,0.5175357251505512,E32010,0.5896912022691908,D32052,1.0363885511432351,C32047,1.3173426277369185
343,3068,,Arborway II,42.30071505650005,-71.10841199399997,E32010,0.48186993691204466,D32040,0.6498133086349284,C32089,0.8119943521509978,D32052,0.8441645323749628,E32001,1.092177591373088
344,1025,,Allandale Woods IV,42.29982354150005,-71.13271362099997,C32048,1.2386872961978335,C32089,1.4390900497761514,C32047,1.4743006550531232,E32010,1.5274823616325468,C32059,1.5331332136739835
345,7122,,Allandale Woods V,42.29838911050004,-71.13174208949997,C32048,1.0773147644842678,C32047,1.2994061670160348,C32089,1.322562845224652,C32046,1.373381330820974,C32059,1.399354917321069
346,7128,,Pier Four Harborwalk,42.35282711500005,-71.04248154299995,A32000,0.18320595426280117,B32007,0.21518117032453632,C32034,0.2983285386434068,C32107,0.3420921788217038,B32014,0.45108468777120764
347,13,013,Back Bay Fens,42.34102701750007,-71.09581352449996,B32021,0.384081267549035,Z32997,0.3861958093234123,B32006,0.4087440488385889,B32034,0.4213411524999704,B32062,0.48170549453867956
348,263,263,Riverway I,42.34272497000006,-71.10741242299997,B32015,0.4305031585206915,A32004,0.46115111381191504,A32008,0.5309557504695159,B32006,0.6304427580664456,B32020,0.6466338082294145
349,264,264,Riverway III,42.33473119000004,-71.11121258449995,A32056,0.22975712769426856,B32036,0.5633042325216822,A32004,0.5816334720851849,B32013,0.5880107206375391,B32003,0.750167608836754
350,3069,,Riverway IV,42.334197636000056,-71.11115399349995,A32056,0.28308136799016415,B32036,0.5521180541949918,B32013,0.585039530048108,A32004,0.6240236158188452,E32007,0.7327526049844512
351,163,163,Jamaica Pond Park,42.31758780800004,-71.12020020049994,E32003,0.9718448682119183,E32001,1.0262712467592898,D32041,1.3065061226548753,E32005,1.3152987653125057,D32052,1.334497970513168
352,3070,,Charlesgate II,42.34704333800005,-71.09138738649997,B32018,0.3814369920833518,B32010,0.4986712081215462,B32037,0.5437441667061117,B32034,0.5567936977517413,B32005,0.5923947740771792
353,3071,,Agassiz Road,42.343151132500054,-71.09290281099996,B32034,0.4006660672488302,B32062,0.4809154543028566,Z32997,0.5184823977128752,B32005,0.5861348450839702,B32021,0.6776278817755036
354,3072,,Columbia Road Park,42.32084707900003,-71.05611653399995,C32064,0.21715164964385725,C32013,0.41079050262397615,C32090,0.9130051563228437,C32022,1.0679463701213479,C32052,1.1371654916344764
355,2186,,Boylston Street I,42.34594054050004,-71.09442080299996,B32034,0.2789258561343775,B32010,0.3739593750596756,B32037,0.4361399476399588,B32058,0.4985985949450653,B32020,0.5174292496980885
356,3074,,Boylston Street II,42.34697171800005,-71.09306306949995,B32010,0.3779229286921923,B32037,0.4295903443272936,B32034,0.43566801672571076,B32018,0.5196221256499155,B32058,0.586909525138274
357,3075,,The Fenway II,42.34249465500005,-71.10271118849997,B32015,0.13608302782678364,B32006,0.31558527346990417,B32020,0.39626364621127286,B32034,0.5043289777651371,A32004,0.5309113437725675
358,2187,,Park Drive I,42.34182092900005,-71.09710830999998,B32034,0.31482987951679176,B32006,0.3458223291024429,B32021,0.47544828455064914,B32015,0.47948578422391136,Z32997,0.5237895939470312
359,3077,,Park Drive II,42.342881758500056,-71.10260790449996,B32015,0.09226692382218613,B32006,0.34829772457418456,B32020,0.3538101261082591,B32034,0.47761639736420947,A32008,0.5326535986381643
360,338,338,Fire Alarm House Grounds,42.344177004000045,-71.09123357949997,B32005,0.44938707749428836,B32034,0.5046986443638627,B32018,0.5129209116956963,B32062,0.5558217746575861,Z32997,0.6419993566939455
361,3078,,Riverway II,42.34184903950006,-71.10655922599997,A32004,0.35771494637669493,B32015,0.4024808557484275,B32006,0.5260561191856279,B32003,0.578956752692518,A32008,0.6078465679802734
362,2188,,Riverway V,42.33822694050005,-71.11038394499994,A32056,0.1817392728219898,A32004,0.32317787738395126,B32003,0.626446557061031,B32013,0.6555236391479264,B32036,0.6830337500896856
363,62,062,Commonwealth Avenue Mall I,42.35335704450003,-71.07275741299998,D32007,0.2376384094177428,D32017,0.2422434339808082,D32013,0.24996804396784283,D32024,0.3834481820373246,D32049,0.4244574842959955
364,3080,,Centre Street II,42.297187597500056,-71.13167186849998,C32048,0.9993510173215113,C32047,1.1691639008052062,C32046,1.241940970330813,C32059,1.2742526474844886,C32089,1.2973735859796973
365,3081,,Centre Street I,42.305557416000056,-71.12365274649997,D32052,0.6572335379968635,E32001,0.7813453506445052,E32010,0.9307240174072006,C32089,1.2281138506067661,D32040,1.3224037330990734
366,3082,,Centre Street IV,42.298651600000056,-71.13024995749996,C32048,0.9998111297756561,C32089,1.2087070488992808,C32047,1.3026165292437757,E32010,1.343357198007513,C32046,1.3815367149295552
367,7132,,Reserved Channel Harborwalk,42.34151280350005,-71.03685176599996,C32091,0.2505111864585722,C32021,0.5650614365714861,C32017,0.6603324826278059,C32028,0.6942528336835874,C32032,0.7345828529628429
368,4078,,Tunnel Harborwalk,42.348369854000055,-71.03369009799997,C32032,0.3268395375983982,C32021,0.43227419397588246,C32020,0.5713082217484325,B32014,0.6599490145793698,C32091,0.8916356569588255
369,2190,,Aquarium Harborwalk II,42.35834291450007,-71.05023684349996,D32008,0.13861838843033006,A32013,0.16005227319483173,B32004,0.23369243663047318,A32026,0.4756972449908677,D32057,0.4891169570298792
370,7133,,India Wharf Harborwalk,42.35783451650008,-71.04981816549997,D32008,0.10567149365901377,A32013,0.1964314031732627,B32004,0.29405687835964717,A32026,0.44853352132223423,C32036,0.5346893805236217
371,7134,,Rowe's Wharf Harborwalk,42.35659344650003,-71.04978829199996,D32008,0.09672592373656817,A32013,0.2614636539765673,A32026,0.352566478049298,C32036,0.40202773724404756,B32004,0.4307799385259206
372,7135,,400R Atlantic Avenue Harborwalk,42.35552166800005,-71.05004313899994,D32008,0.18802916096309882,A32026,0.2757119122804994,C32036,0.3024818305098917,A32013,0.340682352958758,A32000,0.5091888963583754
373,6005,,408 Atlantic Avenue Harborwalk,42.355179446500074,-71.05023482999997,D32008,0.22143900900711513,A32026,0.2495208353802339,C32036,0.2797557631799217,A32013,0.3667176260077895,A32000,0.5071593340827755
374,7136,,Independence Wharf Harborwalk,42.354176819500054,-71.05123671899995,A32026,0.16890532268754005,C32036,0.2756812199603096,D32008,0.33244889361904423,A32010,0.41900041809768307,A32013,0.4484382036289192
375,7137,,Commercial Wharf Harborwalk,42.36189583700005,-71.04832521749998,B32004,0.23756517599011934,D32006,0.3038520841390776,A32013,0.522137827737774,D32008,0.5630014645401825,D32057,0.585597744071425
376,1026,,Nancy Kafka Reserve,42.324874666000056,-71.09249814949996,B32023,0.3951231424593154,B32055,0.5449742715188794,E32006,0.6659888556830427,E32011,0.6968218329231637,C32001,0.7346494950108536
377,32,032,Brighton Common,42.34781614900007,-71.15362008049996,D32028,0.3032058565579524,D32029,0.5660513415348964,D32054,0.678873575683126,D32033,0.8557810147910226,D32031,1.1037512341760098
378,297,297,Sweeney Playground,42.33722106700006,-71.05157253899998,C32029,0.20992655770998012,C32016,0.46215205652042407,C32024,0.7729456045689451,C32052,0.7806053299110589,C32053,0.8382005908770721
379,275,275,Ryan Play Area,42.31774484950006,-71.05621490999997,C32064,0.36699969983535624,C32013,0.5053004665623915,C32033,0.816269131790454,C32090,0.9027943541659887,C32022,1.2983889112268976
380,174,174,Lambert Avenue Playground,42.327245712000064,-71.09064810349997,B32055,0.24961660364043797,C32001,0.574756672081046,B32017,0.6290825986628351,B32059,0.636741274120825,B32023,0.6470753680277856
381,2,002,Adams/King Playground,42.293541343000044,-71.05678987699994,C32066,0.5180056041606064,E32009,0.7421823905738407,C32041,0.7492430177281313,C32062,1.0616496659740957,C32108,1.1447138467306581
382,3083,,Meany Park,42.31886827150004,-71.05916919099997,C32064,0.49292127826356474,C32013,0.6785388913213111,C32033,1.0159844255561217,C32022,1.0499383870020302,C32090,1.1377146134242284
383,178,178,Lincoln Square,42.35161156600006,-71.06786132149995,D32042,0.02439877350997105,D32011,0.13948969416048096,D32007,0.22012529543541307,D32048,0.38854313806875074,D32019,0.4360760007747239
384,37,037,Bunker Hill Burying Ground,42.379402133500065,-71.06178490449994,D32037,0.152464528782879,D32020,0.4818221007785032,D32038,0.5300999800067626,A32022,0.5639421694757588,D32036,0.7460760758574174
385,59,059,Clifford Playground,42.32626385100005,-71.06892391199997,C32022,0.20339421424743692,C32015,0.5400032770932283,C32061,1.1534641102696133,B32026,1.2463200019251315,C32005,1.2876442143544569
386,106,106,Elmhurst Street Park,42.289408646000055,-71.07647061449995,C32110,0.33918946603498784,C32038,0.39817409937931286,C32055,0.4971174400321408,E32009,0.9662253995033957,C32043,1.0490161432948968
387,1027,,Dunbarton Woods,42.260708159000046,-71.15442220449998,C32087,2.005734032082077,C32086,2.4629757048110847,C32104,2.5382161007106383,E32013,2.668160504328775,C32085,2.847394657160652
388,7141,,Joe's American Harborwalk,42.36185611050007,-71.05060163049995,B32004,0.15771817580958183,D32006,0.22496124453122912,D32057,0.40373766169402664,A32013,0.4307730011620599,D32010,0.46255781044820826
389,30,030,Bradford Street Play Area,42.34268664900006,-71.06901527799997,D32002,0.12385049209715221,C32000,0.30456004350284394,C32093,0.3926591909243451,C32060,0.42871242703742724,C32057,0.5106470185919808
390,179,179,Lincoln Square,42.33465769600005,-71.03380805199996,C32017,0.42627364155371644,C32051,0.7432927430760924,C32023,0.8533277617127978,C32091,0.9357611404258167,C32016,1.0338197374554694
391,177,177,Laviscount Park,42.316509180000054,-71.08610780849995,B32022,0.3388888921041162,B32027,0.48326664031179545,B32023,0.6929623646090115,C32027,0.9002235180025462,E32011,0.9036191732983805
392,294,294,Statler Park,42.35064340550005,-71.06906713649997,D32042,0.1673974306707677,D32007,0.19494179071059722,D32011,0.23561166667818711,D32049,0.30210256148960124,D32013,0.3525213783970839
393,159,159,Hynes Playground,42.29452830200006,-71.15359875399994,C32085,0.9105229351754297,C32086,1.3401076258008755,C32059,1.6623976378474197,C32087,2.0590564922745442,C32046,2.2847103091611016
394,3084,,Rink Grounds,42.37411272700004,-71.06642352299997,A32023,0.21716236148912632,D32020,0.22307680636708624,D32038,0.22954137353460313,D32021,0.5642120451005114,A32022,0.5682020313351347
395,3085,,Roxbury Heritage State Park I,42.330736325500055,-71.09030907749997,B32055,0.14195302984123082,B32059,0.2824811695462145,C32001,0.4037936485698386,B32064,0.4420597562218035,B32017,0.5402588603639573
396,103,103,Eliot Burying Ground,42.33199297050004,-71.08109953599995,B32026,0.09189202419522384,B32017,0.33017222490413056,C32005,0.38459011955585953,D32059,0.43207897860162264,B32064,0.595052539362761
397,1028,,Blake Estates Urban Wild I,42.25145857800004,-71.12459254999996,C32104,0.4601939511411136,E32013,0.6217383725635257,E32014,1.675217356061575,C32106,1.9005304744885405,Z32999,3.0410215693965648
398,3086,,Railroad Avenue,42.25795980600003,-71.11501421349996,E32013,0.6308774700066848,E32014,0.7348608516715218,C32104,0.8207677962022633,C32106,1.1790867386437487,Z32999,1.9704112135596845
399,111,111,Fairview Cemetery,42.24730223450007,-71.14145551349995,C32104,1.6796625541304846,E32013,1.888503797232186,E32014,2.933589333649689,C32106,2.94911649201987,C32087,3.810856623975781
400,169,169,Joyce Playground,42.34537580700004,-71.15144787449995,D32028,0.4085211333114772,D32054,0.5148149939070858,D32033,0.570112358053989,D32029,0.8318218200206077,D32034,1.0019586898381223
401,44,044,Cassidy Playground,42.33479486300004,-71.15214592749996,B32035,0.15107105339560345,D32033,0.606735902909044,D32054,1.4406513244547974,D32028,1.57975919109017,D32029,1.7107459053221428
402,283,283,Shubow Park I,42.340203653500055,-71.15200876499995,D32033,0.02685278863755925,B32035,0.53028138331172,D32054,0.9072483398899142,D32028,0.9818722588174071,D32029,1.1887758988161254
403,2191,,Shubow Park II,42.34009856000006,-71.15189801449998,D32033,0.023858400221289565,B32035,0.516947403966804,D32054,0.9113773392549231,D32028,0.9921491267071204,D32029,1.2035757082079162
404,7142,,St Augustine Burying Ground,42.33434186550005,-71.04963644499995,C32016,0.3333588893451962,C32052,0.4635329225832558,C32029,0.550015283044563,C32017,0.9089406229454271,C32024,1.1152596448948517
405,48,048,Central Square,42.374902657000064,-71.03945179249996,A32041,0.06454352702315858,A32036,0.21885956605775309,A32032,0.5580067156753574,A32049,0.5763984306106962,A32031,0.5961334914900086
406,271,271,Rossmore/Stedman Park,42.30471612600007,-71.10665292399997,D32040,0.21913100778048092,E32005,0.6537101152043028,E32010,0.7548754727918211,D32052,0.7611611404595796,E32001,0.8694218182180597
407,31,031,Brewer-Burroughs Tot Lot,42.31169224850004,-71.11556578199995,E32001,0.293268578736536,D32052,0.6273333459869522,E32005,0.689282932083959,D32040,0.8669295423326644,D32041,1.0929264168343604
408,2194,,The Fenway I,42.341014187500065,-71.09579559199994,B32021,0.3828114321171283,Z32997,0.3841455084889039,B32006,0.4098263109472051,B32034,0.4231406088036342,B32062,0.479765689798628
409,345,345,Public Ground,42.349331179000046,-71.14987693049994,D32028,0.05352878120011441,D32054,0.4580962037776305,D32034,0.8232387003897949,D32029,0.8612302974923899,D32001,0.9253600293455423
410,349,349,Tebroc Street Playlot,42.30371139700006,-71.07027379799996,B32031,0.6260743730317706,C32111,0.6566929007703657,B32029,0.6860591554875383,C32037,0.7453070371165814,C32041,0.9108951605355209
411,7149,,Aquarium Harborwalk I,42.35901179600006,-71.04951044199998,B32004,0.17627565424658376,D32008,0.22952166403008611,A32013,0.2383538197951771,D32057,0.5087273423182161,D32006,0.5513769568103244
412,140,140,Hanlon Square,42.33419794050005,-71.10525153499998,B32036,0.07166462397606996,B32013,0.10783051771189286,B32063,0.3450634368864283,B32003,0.40829499469261754,A32056,0.4774644171740733
413,337,337,Essex Square,42.37938224900003,-71.06999335899997,A32022,0.12322513873118404,D32036,0.1719772717030974,D32060,0.2619512980097875,A32023,0.5928811701581381,D32020,0.6107010992931964
414,208,208,Mt. Pleasant Play Area,42.32710297850005,-71.07914381499998,C32015,0.369102071249196,B32017,0.49407238104866236,B32026,0.656905223227558,C32005,0.8882376811199785,B32055,0.944945742544625
415,168,168,Joslin Park,42.33838184500007,-71.10871981649996,A32004,0.1849841414026229,A32056,0.22515183999855048,B32003,0.49455758272510175,B32013,0.5657292998795992,B32036,0.6068735436698356
416,243,243,Portsmouth Street Playground,42.35950336600007,-71.14545008549996,D32001,0.2636989188694395,A32045,0.45115040153225455,A32005,0.6727551030110653,A32001,0.9586706090858107,D32028,1.2379053265100564
417,150,150,Heath Square,42.32631653400006,-71.10037201349996,E32012,0.2717097333374112,E32006,0.3765249557998919,C32001,0.6900000700374611,B32063,0.7782384269378357,E32011,0.8444315589127203
418,336,336,Emmel Square,42.28739211800004,-71.13200697649995,C32046,0.33591470318427746,C32047,0.35257097362029044,C32059,0.4058218550539156,C32048,1.0668863273920632,C32079,1.570294183270455
419,305,305,Tremlett Square,42.29541413550007,-71.06751170899997,E32009,0.31312448735761095,C32066,0.5784300008896688,C32038,0.666316187141266,C32041,0.7322158680092861,C32110,0.9314385980399701
420,2102,,Bonito Square,42.38959410050006,-70.99905936199997,A32035,0.6584675288176808,A32039,1.069386802980831,A32028,1.563189201275768,A32051,2.623823752467379,A32032,3.265519702519967
421,3088,,Richardson Park,42.31961329900005,-71.06008987599998,C32064,0.5457040940609792,C32013,0.7388700862568591,C32022,0.938694587599466,C32033,1.1237389937246824,C32090,1.2164504307729154
422,265,265,Roberts Playground,42.285632511000074,-71.07328670199996,C32055,0.2628102102520427,C32038,0.5362168349510006,C32062,0.7545344610807829,C32110,0.8305920039256383,C32103,0.9582686443554802
423,3090,,Willow Pond Meadow,42.32456048800003,-71.11564581549996,E32007,0.5175335881312212,E32003,0.5703617457111061,E32012,1.1289243795251642,D32041,1.2549945991152478,E32006,1.290771285841244
424,221,221,Olmsted Park,42.32770397300007,-71.11402942699996,E32007,0.25886412196391595,E32003,0.7445289067529026,A32056,1.0423191972760577,B32036,1.0481309096067486,E32012,1.0693673517661255
425,127,127,Frieda Garcia Park,42.34818911700003,-71.07345891449998,D32049,0.17311515358015775,C32003,0.2566765145945123,D32013,0.3282907649240225,D32005,0.3772896661046107,C32000,0.4436287879872092
426,2198,,Raymond V. Mellone Park II,42.360280689000064,-71.12780669499995,A32040,0.059140794227828856,A32011,0.46391857588782165,A32019,0.46848650293578653,A32005,0.8320841515848661,A32006,0.9012166864175808
427,7193,NULL,Rena Park,42.360853733000056,-71.12766306599997,A32040,0.09585239688344852,A32011,0.40573618161434744,A32019,0.40686223223078993,A32005,0.835504954108099,A32052,0.8455004810281772
